customerID,risk_score,ensemble_probability,gb_probability,rf_probability,lr_probability,risk_level,monthly_revenue,annual_revenue_risk,tenure_months,contract_type,payment_method,actual_churn,priority_rank,churn_drivers,recommended_action
8319-QBEHW,17.0,0.17,0.0603,0.2516,0.3218,Low,39.95,479.4,26,One year,Bank transfer (automatic),0,4384,Paperless billing | Low engagement (2 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0623-EJQEG,16.9,0.1689,0.0795,0.2792,0.2267,Low,93.55,1122.6,65,One year,Electronic check,0,4388,Manual payment method | Fiber optic (premium price risk) | Electronic check payment,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0076-LVEPS,16.9,0.1692,0.1064,0.2441,0.2141,Low,45.0,540.0,29,Month-to-month,Mailed check,0,4395,Month-to-month contract | Manual payment method | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0297-RBCSG,16.8,0.1682,0.0753,0.2735,0.2425,Low,65.35,784.2,19,One year,Bank transfer (automatic),0,4401,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5269-NRGDP,16.7,0.1667,0.1019,0.246,0.2096,Low,73.15,877.8,42,One year,Electronic check,0,4409,Manual payment method | Electronic check payment,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9480-BQJEI,16.7,0.1671,0.0601,0.2598,0.2955,Low,92.3,1107.6,62,One year,Bank transfer (automatic),0,4413,Fiber optic (premium price risk) | Paperless billing | High charge ($92/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4501-UYKBC,16.5,0.165,0.0914,0.2098,0.2817,Low,69.1,829.2,46,One year,Credit card (automatic),0,4425,Senior customer | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9086-YJYXS,16.4,0.1636,0.1002,0.2085,0.2547,Low,77.2,926.4,34,One year,Bank transfer (automatic),0,4428,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6303-KFWSL,16.4,0.1641,0.1071,0.1758,0.2889,Low,55.25,663.0,29,One year,Electronic check,0,4429,Manual payment method | Electronic check payment | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9402-ROUMJ,16.2,0.1624,0.0769,0.2892,0.1858,Low,100.25,1203.0,67,One year,Bank transfer (automatic),0,4453,Fiber optic (premium price risk) | Paperless billing | High charge ($100/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4353-HYOJD,16.2,0.1624,0.0972,0.2327,0.22,Low,49.85,598.2,27,Month-to-month,Mailed check,0,4455,Month-to-month contract | Manual payment method | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9040-KZVWO,16.2,0.1621,0.0503,0.2354,0.3316,Low,75.5,906.0,26,One year,Bank transfer (automatic),0,4456,Fiber optic (premium price risk) | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6734-FQAJX,16.1,0.1609,0.0973,0.2722,0.1529,Low,105.05,1260.6,67,Two year,Electronic check,0,4461,Manual payment method | Fiber optic (premium price risk) | Electronic check payment,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1150-WFARN,16.1,0.1613,0.0975,0.2748,0.1505,Low,108.75,1305.0,67,Two year,Credit card (automatic),1,4462,Fiber optic (premium price risk) | Paperless billing | High charge ($109/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9114-AAFQH,16.1,0.1607,0.1182,0.2047,0.2009,Low,65.65,787.8,48,One year,Electronic check,0,4463,Manual payment method | Electronic check payment | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2466-NEJOJ,16.1,0.1607,0.0777,0.2452,0.2414,Low,19.65,235.8,8,Month-to-month,Credit card (automatic),0,4468,Month-to-month contract | New customer (0-12 months) | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0975-UYDTX,16.0,0.1603,0.0954,0.1995,0.2637,Low,90.1,1081.2,26,One year,Credit card (automatic),0,4476,Paperless billing | High charge ($90/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7105-MXJLL,16.0,0.1597,0.0927,0.2135,0.2463,Low,60.7,728.4,26,One year,Mailed check,0,4477,Manual payment method | Senior customer | Low engagement (2 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6036-TTFYU,15.9,0.1588,0.092,0.2305,0.2181,Low,19.6,235.2,16,Month-to-month,Mailed check,0,4487,Month-to-month contract | Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1247-QBVSH,15.8,0.1582,0.0971,0.2575,0.1621,Low,50.2,602.4,43,Month-to-month,Mailed check,0,4505,Month-to-month contract | Manual payment method | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0347-UBKUZ,15.7,0.1571,0.088,0.2252,0.2279,Low,19.9,238.8,15,Month-to-month,Mailed check,0,4509,Month-to-month contract | Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7839-NUIAA,15.6,0.1558,0.1026,0.2636,0.1267,Low,59.8,717.6,61,Month-to-month,Electronic check,0,4513,Month-to-month contract | Manual payment method | Electronic check payment,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9152-AMKAK,15.6,0.1558,0.0642,0.319,0.1399,Low,80.25,963.0,6,Two year,Mailed check,0,4521,Manual payment method | New customer (0-12 months) | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3594-UVONA,15.5,0.1554,0.0825,0.2188,0.2425,Low,85.95,1031.4,35,One year,Credit card (automatic),1,4526,Paperless billing | High charge ($86/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2798-NYLMZ,15.5,0.1552,0.0816,0.2711,0.1652,Low,108.55,1302.6,71,Two year,Credit card (automatic),0,4528,Fiber optic (premium price risk) | Paperless billing | High charge ($109/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0484-JPBRU,15.5,0.1553,0.0924,0.234,0.1945,Low,25.25,303.0,41,Month-to-month,Bank transfer (automatic),0,4531,Month-to-month contract | Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8246-SHFGA,15.5,0.155,0.075,0.2297,0.2431,Low,21.1,253.2,17,Month-to-month,Credit card (automatic),0,4533,Month-to-month contract | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6617-WLBQC,15.5,0.1553,0.053,0.2134,0.324,Low,81.85,982.2,23,One year,Credit card (automatic),0,4535,Fiber optic (premium price risk) | Low engagement (2 services) | High charge ($82/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6993-YCOBK,15.4,0.1545,0.0882,0.2444,0.1855,Low,110.6,1327.2,60,Two year,Electronic check,0,4537,Manual payment method | Fiber optic (premium price risk) | Electronic check payment,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4189-NAKJS,15.4,0.1536,0.0661,0.2047,0.2954,Low,51.55,618.6,26,One year,Credit card (automatic),0,4539,Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6967-PEJLL,15.4,0.1536,0.0886,0.2482,0.1744,Low,40.2,482.4,37,One year,Electronic check,0,4540,Manual payment method | Electronic check payment | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4072-IPYLT,15.4,0.1543,0.0891,0.2585,0.1608,Low,51.05,612.6,36,Month-to-month,Credit card (automatic),0,4543,Month-to-month contract | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0377-JBKKT,15.3,0.1528,0.1003,0.2148,0.1912,Low,57.95,695.4,22,Month-to-month,Mailed check,0,4547,Month-to-month contract | Manual payment method | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2930-UOTMB,15.3,0.1532,0.09,0.1996,0.2416,Low,65.25,783.0,31,Month-to-month,Credit card (automatic),1,4549,Month-to-month contract,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9592-ERDKV,15.3,0.1534,0.0837,0.2099,0.2426,Low,79.25,951.0,37,One year,Mailed check,0,4550,Manual payment method,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4423-JWZJN,15.3,0.1535,0.076,0.2035,0.2721,Low,90.25,1083.0,64,One year,Credit card (automatic),0,4552,Fiber optic (premium price risk) | High charge ($90/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6682-QJDGB,15.2,0.1517,0.0974,0.2367,0.1598,Low,55.25,663.0,40,Month-to-month,Mailed check,1,4556,Month-to-month contract | Manual payment method | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0080-EMYVY,15.2,0.1515,0.0602,0.2383,0.2499,Low,51.45,617.4,14,One year,Credit card (automatic),0,4559,Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8318-LCNBW,15.2,0.1525,0.088,0.1647,0.2953,Low,53.15,637.8,35,One year,Credit card (automatic),0,4561,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0670-ANMUU,15.1,0.1514,0.0819,0.2735,0.142,Low,97.65,1171.8,71,One year,Credit card (automatic),0,4568,Fiber optic (premium price risk) | High charge ($98/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8261-GWDBQ,15.1,0.1514,0.0824,0.2361,0.1967,Low,116.05,1392.6,60,Two year,Bank transfer (automatic),0,4569,Fiber optic (premium price risk) | Senior customer | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6941-KXRRV,15.0,0.1503,0.0965,0.203,0.2056,Low,58.95,707.4,48,One year,Bank transfer (automatic),0,4573,Senior customer | Paperless billing | Low engagement (2 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4644-PIZRT,15.0,0.1504,0.0703,0.1818,0.3034,Low,70.35,844.2,17,One year,Bank transfer (automatic),0,4578,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
